name,lat,lng,region,country,source_url,maps_url
"Nahe Elsfleth, Oberhammelwarden, km",53.276713,8.477928,Binnenland,,https://wiki.faltboot.org/wiki/index.php?title=Unterweser/Au%C3%9Fenweser,"https://www.google.com/maps/place/53%C2%B016'38.3%22N+8%C2%B028'58.0%22E/@53.2767128,8.4779278,439m/data=!3m1!1e3!4m19!1m12!4m11!1m3!2m2!1d8.4981983!2d53.3332587!1m6!1m2!1s0x47b6cf270d245849:0x9712cdc98b1e4b66!2sZeltplatz-Harriersand.de,+28790+Schwanewede!2m2!1d8.498885!2d53.3335543!3m5!1s0x0:0x0!7e2!8m2!3d53.277311!4d8.4827881"
"km 53,5 links, ehemalige Fährrampe Kleinensiel (gegenüber Dedesdorf) könnte even",53.443596,8.481083,Binnenland,,https://wiki.faltboot.org/wiki/index.php?title=Unterweser/Au%C3%9Fenweser,"https://www.google.com/maps/place/53%C2%B026'35.9%22N+8%C2%B029'04.6%22E/@53.4435962,8.481083,736m/data=!3m1!1e3!4m6!3m5!1s0x0:0x0!7e2!8m2!3d53.4433129!4d8.4846018"
"Slipanlage Hafen ( google map ): Slipanlage aus Stahlbohlen, also faltboothautfr",53.36199,13.060425,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Havel,_Einsetzstellen","https://www.google.com/maps/dir/Neustrelitz,+Hauptbahnhof,+Neustrelitz/Am+Stadthafen,+17235+Neustrelitz/@53.3619902,13.0604253,1431m/data=!3m1!1e3!4m15!4m14!1m5!1m1!1s0x47a960069873b47f:0x79d3506f57fb81cd!2m2!1d13.0743314!2d53.3593708!1m5!1m1!1s0x47a95ff998800da7:0xc3f093b06f16b414!2m2!1d13.0553171!2d53.3648964!3e2!5i1?shorturl=1"
Gute Aufbaustelle ist der Hafen : vom,53.28818,12.964833,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Havel,_Einsetzstellen","http://maps.google.de/maps?f=q&hl=de&geocode=&q=53.286531,+12.962762&jsv=107&ie=UTF8&ll=53.28818,12.964833&spn=0.008966,0.019119&t=h&z=16&iwloc=addr"
Jugendherberge Nikolassee ( google maps und Webcam ): Die beste Einsetzstelle in,52.432761,13.186297,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Havel,_Einsetzstellen","https://www.google.de/maps/dir/52.4321622,13.1927507/52.4329065,13.1854345/@52.4327611,13.1862967,716m/data=!3m1!1e3!4m9!4m8!1m5!3m4!1m2!1d13.1905576!2d52.4329842!3s0x47a85906608e8255:0x91412e4f092e0a05!1m0!3e2?shorturl=1"
Offizielle Aussetzstelle und Übernachtungsmöglichkeit ( google maps ): An einem,52.446072,13.12819,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Havel,_Einsetzstellen","https://www.google.de/maps/dir/52.4472283,13.127418/52.4455786,13.1313037/@52.446072,13.12819,315m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
"Aus dem Bahnhof heraus nach rechts (Westen), die August-Bebel-Straße und weiter",52.484936,12.459419,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Havel,_Einsetzstellen","http://maps.google.de/maps?f=d&hl=de&geocode=13269714948423378876,52.483678,12.462753%3B5646804229237537693,52.482964,12.453334&saddr=August-Bebel-Stra%C3%9Fe+%4052.483678,+12.462753&daddr=August-Bebel-Stra%C3%9Fe+%4052.482964,+12.453334&sll=52.486037,12.472631&sspn=0.002319,0.004828&ie=UTF8&ll=52.484936,12.459419&spn=0.009278,0.019312&t=h&z=16"
Wegbeschreibung vom Bahnhof Mirow zum öfftl. Hafen,53.272694,12.8131,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=M%C3%BCritz_und_Umgebung,_Einsetzstellen","https://www.google.de/maps/dir/Mirow,+Bahnhof,+Mirow/53.2752846,12.8117899/@53.2726944,12.8130998,697m/am=t/data=!3m2!1e3!4b1!4m9!4m8!1m5!1m1!1s0x47a95a50969ddae9:0x55e83a14019a9695!2m2!1d12.8205624!2d53.2705292!1m0!3e2?entry=tts&shorturl=1"
"Am Wochenende wird die Haltestelle ""Kagar, Gaststätte"" nicht angefahren, sondern",53.1301,12.792643,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=M%C3%BCritz_und_Umgebung,_Einsetzstellen","https://www.google.com/maps/dir/53.1331135,12.7876705/53.12763,12.812368/@53.1300998,12.7926432,2918m/data=!3m2!1e3!4b1!4m2!4m1!3e2?shorturl=1"
Eine weitere Einsatzstelle ist in die Alte Oder kurz vor ihrer Mündung in die Od,52.340088,14.547147,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Oder,_Einsetzstellen","https://www.google.com/maps/dir/52.3373987,14.5474643/52.3429499,14.5579663/@52.340088,14.5471475,1351m/data=!3m2!1e3!4b1!4m2!4m1!3e2"
Von Teterow ZOB fährt von Mo-Fr unregelmäßig ein Bus nach Dahmen (2-4 mal am Tag,53.769439,12.576073,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Peene_und_Peenestrom,"https://maps.google.com/maps?saddr=Bahnhofstra%C3%9Fe/Niels-Stensen-Stra%C3%9Fe/B104&daddr=Von-Th%C3%BCnen-Stra%C3%9Fe&hl=de&ie=UTF8&ll=53.769439,12.576073&spn=0.002327,0.005702&sll=53.769065,12.576261&sspn=0.002327,0.005702&geocode=FetxNAMdqeu_AA;Fdh3NAMdqOG_AA&t=h&dirflg=w&mra=ltm&z=18"
Vom Bahnhof kommend nach Norden nach Lindow der Hauptstraße folgend bis zur Brüc,52.962316,12.981512,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Rhin,"https://www.google.com/maps/dir/52.9611918,12.9822753/52.9652307,12.9846367/@52.9623158,12.9815119,691m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
"Zum Aussetzen oberhalb der Schleuse: ""Weiterfahrt bis zur Treidelbrücke, durchfa",52.35704,14.070686,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Spree,_Einsetzstellen","http://maps.google.de/?ie=UTF8&t=h&ll=52.35704,14.070686&spn=0.00325,0.009645&z=17"
"Digitale Karte von Braunau nach Passau, erstellt von Steve Peacewalker",48.084501,13.455505,Süden,,https://wiki.faltboot.org/wiki/index.php?title=Salzach,"https://maps.google.at/maps/ms?msid=205946844631154863542.0004d2c811bb9305c3526&msa=0&ll=48.084501,13.455505&spn=0.708238,2.113495"
Erste Möglichkeit: Mit dem privaten Nachtzug von Berlin nach Stockholm (Ankunft,59.348198,18.103648,Finnland,,https://wiki.faltboot.org/wiki/index.php?title=Inarij%C3%A4rvi_-_Inarisee,"https://www.google.com/maps/dir/59.3477192,18.1017989/59.349245,18.1078014/@59.3481982,18.1036483,304m/data=!3m1!1e3!4m2!4m1!3e2!5m1!1e2?shorturl=1"
Brücke zwischen Wielka Wieś und Kopanica an der P32 kurz nach Kargowa,52.091531,15.922451,Polen,,"https://wiki.faltboot.org/wiki/index.php?title=Obra,_Gew%C3%A4sserbeschreibung","http://maps.google.de/maps?f=q&hl=de&q=Kopanica&layer=&sll=52.089105,15.913868&sspn=0.091868,0.214577&ie=UTF8&z=13&ll=52.091531,15.922451&spn=0.091863,0.270882&t=h&om=1"
Grójec Wielki an der 303 kurz hinter Babimost,52.17031,15.882073,Polen,,"https://wiki.faltboot.org/wiki/index.php?title=Obra,_Gew%C3%A4sserbeschreibung","https://www.google.de/maps/place/64-214+Gr%C3%B3jec+Wielki,+Polen/@52.1703098,15.882073,2859m/data=!3m2!1e3!4b1!4m5!3m4!1s0x470679961f64d0a9:0x6fe3fca3dd1d19dc!8m2!3d52.1702996!4d15.8908653?hl=de&shorturl=1"
vom einmündenden Nebenfluss Dębnica bei,53.750081,16.258135,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Persante_(Pars%C4%99ta),"http://maps.google.de/?ie=UTF8&ll=53.750081,16.258135&spn=0.048164,0.104713&z=14"
Karlino,54.036107,15.878162,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Persante_(Pars%C4%99ta),"http://maps.google.de/?ie=UTF8&ll=54.036107,15.878162&spn=0.047835,0.104713&z=14"
Anfahrt von Berlin,53.159947,14.960632,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Persante_(Pars%C4%99ta),"http://maps.google.de/maps?f=d&source=s_d&saddr=Unbekannte+Stra%C3%9Fe&daddr=Berlin&hl=de&geocode=FbhrNAMdpQD8AA%3B&mra=ls&sll=53.317749,15.25177&sspn=1.557075,3.35083&ie=UTF8&ll=53.159947,14.960632&spn=1.562825,3.35083&z=9"
"Die Schwentine eignet sich für Faltbootfahrer gut, weil sowohl der Ausgangspunkt",54.137666,10.611159,Ostseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Schwentine,"https://www.google.de/maps/dir/54.1354999,10.6106983/54.1388146,10.6169243/@54.1376664,10.6111594,468m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
Zeltplätze an den Ostschären,58.496564,11.425781,Binnenland,,https://wiki.faltboot.org/wiki/index.php?title=Sch%C3%A4ren,"http://maps.google.de/maps/ms?ie=UTF8&hl=de&msa=0&msid=100776790954979043768.00045d80d22705bfa3828&ll=58.496564,11.425781&spn=1.377872,3.515625&z=8&source=embed"
Einsetzstelle in Nassenheide: Von der Bushaltestelle Nassenheide-Kirche (Busse,52.824391,13.208415,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Berliner_Umland:_Tagestouren,"https://www.google.de/maps/dir/52.8152207,13.2158636/52.8268653,13.207422/@52.824391,13.2084154,758m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
Einsetzstelle (google map) : Vom Bahnhofsvorplatz rechts haltend zur Ferdinandst,52.339052,14.552474,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Berliner_Umland:_Tagestouren,"https://maps.google.com/maps?saddr=Bahnhofspl./Posener+Hof&daddr=52.3390518,14.5524739+to:52.3384678,14.5554953+to:Lehmgasse+11,+15230+Frankfurt+(Oder),+Deutschland&hl=de&sll=52.338711,14.552051&sspn=0.004812,0.011362&geocode=FYuaHgMdD_ndAA;FWuhHgMdmQ3eACnJB-unDJgHRzGCwPZR_kddJQ;FSOfHgMdZxneACknOJEkC5gHRzECL2D3HyXYrw;FXqbHgMd_h3eACnv2lvvCpgHRzFIiqCZkyHMpQ&t=h&dirflg=w&mra=dpe&mrsp=2&sz=17&via=1,2&z=17"
Einsetzstelle (google map) : Den Bahnsteig von Nowiny Wielkie (Döllensradung) en,52.661071,14.990203,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Berliner_Umland:_Tagestouren,"https://www.google.com/maps/dir/52.6724541,15.0014115/52.650618,14.999799/@52.6610707,14.9902029,2949m/data=!3m1!1e3!4m2!4m1!3e1?shorturl=1"
"Aussetzstelle (google map) : Bei Hochwasser im Frühling sind die Betontreppen, d",52.587929,14.641569,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Berliner_Umland:_Tagestouren,"https://www.google.com/maps/dir/52.5849189,14.6449552/52.5911102,14.6474306/@52.5879286,14.6415693,1477m/data=!3m2!1e3!4b1!4m2!4m1!3e2?shorturl=1"
"Aussetzstelle (google map) : Bei Hochwasser im Frühling sind die Betontreppen, d",52.58685,14.650283,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Berliner_Umland:_Tagestouren,"https://www.google.com/maps/dir/52.5825524,14.6616309/52.5911102,14.6474306/@52.5868499,14.6502826,1477m/data=!3m2!1e3!4b1!4m2!4m1!3e1?shorturl=1"
"Routenbeschreibung: Eigentlich ist dieser Tagestourenvorschlag perfekt, wenn man",52.728397,15.228111,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Berliner_Umland:_Tagestouren,"https://www.google.com/maps/place/52%C2%B043'42.2%22N+15%C2%B014'12.8%22E/@52.7283972,15.2281108,2878m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d52.7283979!4d15.2368873?shorturl=1"
"Routenbeschreibung: Eigentlich ist dieser Tagestourenvorschlag perfekt, wenn man",52.727366,15.225034,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Berliner_Umland:_Tagestouren,"https://www.google.com/maps/place/52%C2%B043'38.5%22N+15%C2%B014'01.7%22E/@52.7273661,15.2250338,2878m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d52.7273675!4d15.2338104?shorturl=1"
An der Muckerbrücke 800 m nördlich von Paulshof liegt ein,52.805257,14.141373,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Alte_Oder,"https://www.google.de/maps/place/Rastplatz+Paulshof+(Biwakplatz)/@52.8052569,14.1413729,15z/data=!4m5!3m4!1s0x47a9ddeec3c59537:0xf5a9f0e69611c31f!8m2!3d52.8127004!4d14.1548578?shorturl=1"
Bilder von 3 Tagen auf der Oberen Havel (April 2007),53.318569,12.974167,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Mecklenburger_Seenplatte,"http://maps.google.com/maps?f=q&hl=de&q=http://home.arcor.de/Limnology/ObereHavelApril2007.kml&layer=&ie=UTF8&om=1&msid=113515627704746963346.00000111fee50d342526b&msa=0&z=11&ll=53.318569,12.974167&spn=0.422484,0.861053"
"Wer sich das Umtragen zwischen Dranser- und Langhagensee ersparen möchte, fährt",53.237401,12.686939,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Mecklenburger_Seenplatte,"https://www.google.de/maps/dir/Buschhof/53.243276,12.678738/@53.2374008,12.6869385,2813m/data=!3m2!1e3!4b1!4m9!4m8!1m5!1m1!1s0x47a95020c7d3db21:0xa251aeb3231d660!2m2!1d12.7157767!2d53.2326106!1m0!3e2?shorturl=1"
Es lohnt sich aber auch in umgekehrter Richtung zu starten und den von viel Wald,53.583665,16.540947,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Pommersche_Seenplatte,"https://maps.google.com/maps?q=53.583665,16.540947&hl=de&ll=53.583971,16.545067&spn=0.0187,0.045447&num=1&t=h&z=15"
Nach 200 m zweigt links das Fließ zum Kleinen und Großen Lubowsee ab. Die beiden,53.586869,16.391698,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Pommersche_Seenplatte,"https://maps.google.com/maps?q=53.586869,16.391698&ll=53.586678,16.391945&spn=0.004675,0.011362&num=1&t=h&z=17"
Eine weitere Übernachtungsmöglichkeit ergibt sich bei einem (empfehlenswerten) A,52.133541,13.621416,Gewässer,,"https://wiki.faltboot.org/wiki/index.php?title=Dahme,_Gew%C3%A4sserbeschreibung","http://maps.google.de/maps?f=q&hl=de&geocode=&q=Teupitz+Bahnhofstrasse+20&sll=52.136281,13.621399&sspn=0.00889,0.023475&g=Teupitz+Bahnhofstrasse+82&ie=UTF8&ll=52.133541,13.621416&spn=0.035562,0.093899&t=h&z=14"
"km 6: l. Güls , gleich am Ortsanfang liegt der 100 m von der Mosel entfernte Cam",50.336484,7.550645,Westen,,"https://wiki.faltboot.org/wiki/index.php?title=Mosel,_Gew%C3%A4sserbeschreibung","https://www.google.de/maps/dir/50.331554,7.5566738/50.3404714,7.5484986/@50.3364845,7.550645,1383m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
km 2: Staustufe Koblenz mit Sportbootschleuse und Umtragerampe wurde 1951 fertig,50.362647,7.579466,Westen,,"https://wiki.faltboot.org/wiki/index.php?title=Mosel,_Gew%C3%A4sserbeschreibung","https://www.google.de/maps/dir/50.36609,7.5794777/50.3586059,7.5897667/@50.362647,7.5794665,1382m/data=!3m2!1e3!4b1!4m2!4m1!3e2?shorturl=1"
"km 0,00: Mündung in den Rhein (Rhein-km 592,3). R. Ufer das Deutsche Eck , Wahrz",50.36708,7.592016,Westen,,"https://wiki.faltboot.org/wiki/index.php?title=Mosel,_Gew%C3%A4sserbeschreibung","https://www.google.de/maps/dir/50.366653,7.5921267/50.3658757,7.6056569/@50.3670801,7.5920165,1382m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
Nach GRIMM wird der Lebensrhythmus im Delta vom Wachstumszyklus des Schilfes bes,45.055925,29.291825,Süden,,"https://wiki.faltboot.org/wiki/index.php?title=Donaudelta,_Gew%C3%A4sserbeschreibung","http://maps.google.com/?ie=UTF8&t=h&ll=45.055925,29.291825&spn=0.014294,0.01281&z=16"
Einsetzstelle (,48.628823,9.330388,Süden,,"https://wiki.faltboot.org/wiki/index.php?title=Neckar,_Gew%C3%A4sserbeschreibung","https://www.google.com/maps/place/48%C2%B037'43.8%22N+9%C2%B019'57.3%22E/@48.628823,9.3303883,784m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d48.6288227!4d9.3325772?shorturl=1"
"Digitale Karte, die einen Großteil des Verlaufs mit Hindernissen und Umtragungen",47.968778,13.969116,Österreich,,https://wiki.faltboot.org/wiki/index.php?title=Traun,"https://maps.google.at/maps/ms?msid=205946844631154863542.0004d28d7e3e52971336c&msa=0&ll=47.968778,13.969116&spn=0.70983,2.113495"
"Digitale Karte von Klaus nach Steyr, erstellt von Steve Peacewalker",47.940727,14.289093,Österreich,,https://wiki.faltboot.org/wiki/index.php?title=Steyr,"https://maps.google.at/maps/ms?msid=205946844631154863542.0004d2b21d6cf5675c760&msa=0&ll=47.940727,14.289093&spn=0.355107,1.056747"
Für Paddler besonders empfehlenswert ist eine Fahrt von Rudczanny (Ruciane-Nida),54.022523,21.91128,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/dir/54.0294002,21.9181953/54.0004436,21.9130493/@54.022523,21.9112799,2495m/data=!3m1!1e3!4m2!4m1!3e0?shorturl=1"
32 km: Ende des Niedersees am großen und einfachen Campingplatz (Hunde verboten),53.585948,21.661321,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/dir/''/53.5938509,21.6817108/@53.5859475,21.6613211,2572m/data=!3m1!1e3!4m7!4m6!1m3!2m2!1d21.6606952!2d53.5776779!1m0!3e0?hl=de-DE&shorturl=1"
39 km: Nach etwa 1 km auf dem stillen See öffnet sich rechter Hand eine Bucht mi,53.618067,21.758344,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/dir/53.6111868,21.7494284/53.6245327,21.8061818/@53.6180673,21.7583444,5140m/data=!3m1!1e3!4m2!4m1!3e2?hl=de-DE&shorturl=1"
"73 km: Spirdingsee (Jez. Śniardwy) . Achtung: der See ist wunderschön, riesig un",53.7385,21.787171,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/place/53%C2%B044'18.6%22N+21%C2%B047'21.7%22E/@53.7385,21.7871713,628m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d53.7385!4d21.78936?shorturl=1"
"91,5 km: Seeende mit kleinem Strand an einem belebten Ferienlager für Kinder, an",53.857916,21.844103,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/dir/53.8494836,21.8463129/53.863557,21.8486089/@53.8579156,21.844103,2505m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
"174,5 km: Aussetzstelle Kraukeln (bis 1938 Kruglinnen, poln. Kruklin) an kleinem",54.036627,21.80065,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/dir/54.0409381,21.8940117/54.032137,21.7798081/@54.0366271,21.8006501,5570m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
"174,5 km: Aussetzstelle Kraukeln (bis 1938 Kruglinnen, poln. Kruklin) an kleinem",54.029214,21.837571,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/dir/54.0409381,21.8940117/54.0073358,21.8280561/@54.0292141,21.8375715,5518m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
"174,5 km: Aussetzstelle Kraukeln (bis 1938 Kruglinnen, poln. Kruklin) an kleinem",54.025232,21.807327,Polen,,https://wiki.faltboot.org/wiki/index.php?title=Masurische_Seenplatte,"https://www.google.de/maps/dir/54.0411234,21.8934962/54.023375,21.806205/@54.0252317,21.8073269,5524m/data=!3m1!1e3!4m9!4m8!1m5!3m4!1m2!1d21.8070295!2d54.0317399!3s0x46e186296a8675d1:0x27576ad36d6c6d14!1m0!3e2?shorturl=1"
In Allenstein fahren die Busse vom großen D. A. (= ZOB) direkt am Hbf ab oder vo,53.784622,20.495336,Polen,,"https://wiki.faltboot.org/wiki/index.php?title=Krutynia,_Streckenbeschreibung","https://www.google.de/maps/dir/53.7851558,20.4980086/53.7845095,20.4950283/@53.7846219,20.4953361,678m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
Einsetzstelle in Feldberg 1 (google map) und 2 (google map) : Sowohl der Bus (mi,53.333499,13.433017,USA,,https://wiki.faltboot.org/wiki/index.php?title=Uckerm%C3%A4rkische_Seen,"https://www.google.de/maps/dir/53.3309213,13.4321664/53.336856,13.442162/@53.3334987,13.433017,1413m/data=!3m2!1e3!4b1!4m2!4m1!3e2?shorturl=1"
"Aussetzstelle Densow (google map) : Mit einem leichten ""Rucksack-Faltboot"" und g",53.156756,13.385296,USA,,https://wiki.faltboot.org/wiki/index.php?title=Uckerm%C3%A4rkische_Seen,"https://maps.google.de/maps?saddr=Unbekannte+Stra%C3%9Fe&daddr=Annenwalder+Stra%C3%9Fe&hl=de&ie=UTF8&ll=53.156756,13.385296&spn=0.037776,0.090895&sll=53.153565,13.381605&sspn=0.037779,0.090895&geocode=FSBNKwMd2T_MAA;FeHsKgMdFh_MAA&t=h&gl=de&dirflg=w&mra=mrv&z=14"
Beschreibung: Von der Aussetzstelle (google map) direkt hoch zum geteerten Radwe,53.149705,13.468981,USA,,https://wiki.faltboot.org/wiki/index.php?title=Uckerm%C3%A4rkische_Seen,"https://maps.google.com/maps?q=53.149705,13.468981&num=1&t=h&z=16"
der Radwege,46.218,7.778,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=OSM_f%C3%BCr_Paddler,https://www.openstreetmap.org/#map=6/46.218/7.778&layers=C
Die Eger auf,50.240179,13.123169,Nordseeküste,,https://wiki.faltboot.org/wiki/index.php?title=Eger,"https://maps.google.com/maps?q=http://www.faltboot.org/wiki/images/Eger.kmz&hl=en&ll=50.240179,13.123169&spn=1.589747,4.22699&sll=50.135651,12.084146&sspn=0.003112,0.008256&t=p&z=9"
Expeditie met Ally vouwkano op de,67.550559,20.126953,Binnenland,,https://wiki.faltboot.org/wiki/index.php?title=TourenWiki,"http://maps.google.de/maps?f=q&source=s_q&hl=de&q=Kaitum,+Norrbotten,+Schweden&sll=51.151786,10.415039&sspn=26.262901,53.569336&ie=UTF8&cd=1&geocode=FTC7BgQdu_QyAQ&split=0&hq=&hnear=Kaitum,+Norrbotten,+Schweden&ll=67.550559,20.126953&spn=7.992345,26.784668&t=h&z=6"
"In Stargard haben wir in den Mühlenkanal eingesetzt, natürlich nachdem er die Ve",53.342994,15.036099,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Ina,"http://maps.google.de/maps?f=d&source=s_d&saddr=Dworcowa&daddr=Unbekannte+Stra%C3%9Fe&hl=de&geocode=FX7mLQMdM1_lAA%3BFaL_LQMddoXlAA&mra=ls&dirflg=w&sll=53.343019,15.037022&ie=UTF8&ll=53.342994,15.036099&t=h&z=16"
Weitere Bahnhöfe dieser Bahnlinie und die Drage flussabwärts sind: Falkenburg (Z,53.527069,15.820377,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Drawa,"https://maps.google.com/maps?saddr=Plac+Marii+Konopnickiej&daddr=Stanis%C5%82awa+Moniuszki&hl=de&ie=UTF8&ll=53.527069,15.820377&spn=0.009133,0.022724&sll=53.527529,15.818918&sspn=0.009082,0.022724&geocode=FTjQMAMduFXxAA;Fda0MAMdPHfxAA&t=h&dirflg=w&mra=dme&mrsp=0&sz=16&z=16"
"""Es gibt vor Ort die Möglichkeit, den Truppenübungsplatz zu umfahren. An der Brü",53.345018,15.848808,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Drawa,"http://maps.google.de/maps?f=d&source=s_d&saddr=Route+175&daddr=53.313288,15.774393&hl=de&geocode=FfvkLgMd1L7xAA%3B&mra=dme&mrcr=0&mrsp=1&sz=14&sll=53.316672,15.79113&sspn=0.048916,0.104713&ie=UTF8&ll=53.345018,15.848808&spn=0.195534,0.418854&z=12"
im Gegensatz zu,53.340713,15.79216,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Drawa,"http://maps.google.de/?ie=UTF8&ll=53.340713,15.79216&spn=0.388648,1.098633&t=k&z=11"
Der südwestlich liegende Ort Ed wird von Göteborg mehrmals täglich und direkt an,58.913233,11.932822,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://maps.google.de/maps?q=58.913233,11.932822&num=1&t=h&gl=de&z=16"
Busverbindungen rund um den Dalslandkanal finden sich hier: http://reseplanerare,59.016659,12.268553,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://maps.google.de/maps?q=59.016659,12.268553&ll=59.017819,12.270881&spn=0.004407,0.009645&num=1&t=h&z=17"
Übernachtung in Göteborg: Der Campingplatz liegt ein wenig außerhalb der Stadt (,57.707812,12.022449,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://www.google.de/maps/dir/57.7098788,12.023697/57.7044893,12.0300788/@57.7078116,12.0224492,1134m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
Mit Bahn und Fähre über Sassnitz-Trelleborg: Aus Nordostdeutschland und Berlin l,54.48623,13.580082,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://www.google.com/maps/dir/54.5170031,13.6097951/54.4887924,13.587034/@54.4862304,13.5800824,1449m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
"Tag 5: Der Wind hat erneut zugenommen, bei nach wie vor strahlendem Sommerwetter",58.98859,12.466993,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://maps.google.com/maps?saddr=Unbekannte+Stra%C3%9Fe&daddr=Sj%C3%B6v%C3%A4gen&hl=de&ie=UTF8&ll=58.98859,12.466993&spn=0.032458,0.091238&sll=58.998273,12.468603&sspn=0.008112,0.02281&geocode=FcjigwMdUU2-AA;FVpBhAMdsS6-AA&t=h&dirflg=w&mra=ltm&z=14"
"Tag 12: Heute müssen wir uns entscheiden: Fahren wir die einsamere, aber längere",59.507217,11.853193,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://maps.google.de/maps?q=59.507217,11.853193&ll=59.507228,11.85324&spn=0.008689,0.01929&num=1&t=h&z=16"
"Letzter See auf dem Dalslandskanal ist der Östen , an dem das Dorf Östervallskog",59.656483,11.833514,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://www.google.de/maps/dir/59.6395702,11.8656157/59.665865,11.8329838/@59.6564832,11.8335145,4686m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
"Vom Mortsjølungen geht es jetzt bis Arvika immer ""bergab"". Der See ist im Grunde",59.889886,11.861775,Gewässer,,https://wiki.faltboot.org/wiki/index.php?title=Dalslandkanal,"https://www.google.de/maps/dir/59.8872162,11.8578072/59.8921896,11.8727265/@59.8898861,11.8617751,1163m/data=!3m1!1e3!4m2!4m1!3e2?shorturl=1"
